logtype	measures	testIndex	trainP	trainR	trainF	trainT	testP	testR	testF	testT	linkspec	dataset
log	jaro,soundex	0	0.0	0.0	0.0	7752.0	1.0	1.0	1.0	1.0	"DIFF(AND(OR(jaro(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.90,jaro(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|0.90)|0,soundex(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|1.00)|0,soundex(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#age)|1.00)|0"	PERSON1
log	jaro,mongeelkan	0	0.0	0.0	0.0	691.0	1.0	1.0	1.0	2.0	"AND(OR(AND(jaro(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.90,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#has_address,y.http://www.okkam.org/ontology_person2.owl#has_address)|0.90)|0,jaro(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|0.90)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#has_address,y.http://www.okkam.org/ontology_person2.owl#has_address)|0.90)|0"	PERSON1
log	jaro,levenstein	0	0.0	0.0	0.0	1209.0	1.0	1.0	1.0	1.0	"OR(jaro(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.90,levenstein(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|1.00)|0"	PERSON1
log	jaro,ratcliffobershelp	0	0.0	0.0	0.0	1304.0	1.0	0.998	0.998998998998999	2.0	"OR(ratcliffobershelp(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.80,ratcliffobershelp(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|0.90)|0"	PERSON1
log	jaro,trigrams	0	0.0	0.0	0.0	1830.0	1.0	1.0	1.0	1.0	"OR(jaro(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.90,trigrams(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|1.00)|0"	PERSON1
log	jaro,exactmatch	0	0.0	0.0	0.0	3049.0	1.0	1.0	1.0	1.0	"DIFF(OR(jaro(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.90,jaro(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|0.90)|0,exactmatch(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#age)|1.00)|0"	PERSON1
log	jaccard	0	0.0	0.0	0.0	551.0	0.4617169373549884	0.995	0.6307448494453249	3.0	"OR(OR(OR(OR(jaccard(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|1.00,jaccard(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#given_name)|1.00)|0,jaccard(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|1.00)|0,jaccard(x.http://www.okkam.org/ontology_person1.owl#surname,y.http://www.okkam.org/ontology_person2.owl#surname)|1.00)|0,jaccard(x.http://www.okkam.org/ontology_person1.owl#date_of_birth,y.http://www.okkam.org/ontology_person2.owl#date_of_birth)|1.00)|0"	PERSON2
log	jarowinkler	0	0.0	0.0	0.0	384.0	0.739010989010989	0.6725	0.7041884816753927	0.0	"OR(jarowinkler(x.http://www.okkam.org/ontology_person1.owl#date_of_birth,y.http://www.okkam.org/ontology_person2.owl#date_of_birth)|0.83,jarowinkler(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.94)|0"	PERSON2
log	jaro	0	0.0	0.0	0.0	3002.0	0.004555808656036446	0.005	0.004767580452920143	1.0	"DIFF(DIFF(DIFF(DIFF(DIFF(DIFF(DIFF(OR(DIFF(DIFF(DIFF(DIFF(DIFF(OR(jaro(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.80,jaro(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.70)|0,jaro(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|0.80)|0,jaro(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#age)|0.70)|0,jaro(x.http://www.okkam.org/ontology_person1.owl#age,y.http://www.okkam.org/ontology_person2.owl#date_of_birth)|0.70)|0,jaro(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#date_of_birth)|0.80)|0,jaro(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#age)|0.70)|0,jaro(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#date_of_birth)|0.70)|0,jaro(x.http://www.okkam.org/ontology_person1.owl#surname,y.http://www.okkam.org/ontology_person2.owl#surname)|0.70)|0,jaro(x.http://www.okkam.org/ontology_person1.owl#age,y.http://www.okkam.org/ontology_person2.owl#date_of_birth)|0.70)|0,jaro(x.http://www.okkam.org/ontology_person1.owl#date_of_birth,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.70)|0,jaro(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#age)|0.70)|0,jaro(x.http://www.okkam.org/ontology_person1.owl#age,y.http://www.okkam.org/ontology_person2.owl#age)|1.00)|0,jaro(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#surname)|0.70)|0,jaro(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#age)|0.70)|0"	PERSON2
log	soundex	0	0.0	0.0	0.0	4005.0	0.001001001001001001	0.0025	0.0014295925661186562	2.0	"OR(soundex(x.http://www.okkam.org/ontology_person1.owl#has_address,y.http://www.okkam.org/ontology_person2.owl#given_name)|0.50,soundex(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#has_address)|0.50)|0"	PERSON2
log	mongeelkan	0	0.0	0.0	0.0	754.0	0.7025862068965517	0.815	0.7546296296296297	0.0	"DIFF(DIFF(DIFF(OR(mongeelkan(x.http://www.okkam.org/ontology_person1.owl#has_address,y.http://www.okkam.org/ontology_person2.owl#has_address)|0.90,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#age,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.60)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#age)|1.00)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#date_of_birth,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.60)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#age)|0.60)|0"	PERSON2
log	levenstein	0	0.0	0.0	0.0	420.0	0.4617169373549884	0.995	0.6307448494453249	1.0	"OR(OR(OR(OR(levenstein(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|1.00,levenstein(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#given_name)|1.00)|0,levenstein(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|1.00)|0,levenstein(x.http://www.okkam.org/ontology_person1.owl#surname,y.http://www.okkam.org/ontology_person2.owl#surname)|1.00)|0,levenstein(x.http://www.okkam.org/ontology_person1.owl#date_of_birth,y.http://www.okkam.org/ontology_person2.owl#date_of_birth)|1.00)|0"	PERSON2
log	ratcliffobershelp	0	0.0	0.0	0.0	593.0	0.15296803652968036	0.1675	0.15990453460620524	1.0	"DIFF(OR(OR(ratcliffobershelp(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|0.60,ratcliffobershelp(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|0.60)|0,ratcliffobershelp(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.60)|0,ratcliffobershelp(x.http://www.okkam.org/ontology_person1.owl#surname,y.http://www.okkam.org/ontology_person2.owl#given_name)|0.60)|0"	PERSON2
log	trigrams	0	0.0	0.0	0.0	1665.0	0.4617169373549884	0.995	0.6307448494453249	1.0	"OR(OR(OR(OR(OR(trigrams(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|1.00,trigrams(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#given_name)|1.00)|0,trigrams(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|1.00)|0,trigrams(x.http://www.okkam.org/ontology_person1.owl#surname,y.http://www.okkam.org/ontology_person2.owl#surname)|1.00)|0,trigrams(x.http://www.okkam.org/ontology_person1.owl#date_of_birth,y.http://www.okkam.org/ontology_person2.owl#date_of_birth)|1.00)|0,trigrams(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#age)|0.60)|0"	PERSON2
log	exactmatch	0	0.0	0.0	0.0	838.0	0.40396530359355637	0.815	0.5401822700911351	1.0	"DIFF(DIFF(DIFF(DIFF(DIFF(OR(exactmatch(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|1.00,exactmatch(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#given_name)|1.00)|0,exactmatch(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#date_of_birth)|1.00)|0,exactmatch(x.http://www.okkam.org/ontology_person1.owl#age,y.http://www.okkam.org/ontology_person2.owl#surname)|1.00)|0,exactmatch(x.http://www.okkam.org/ontology_person1.owl#surname,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|1.00)|0,exactmatch(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#surname)|1.00)|0,exactmatch(x.http://www.okkam.org/ontology_person1.owl#age,y.http://www.okkam.org/ontology_person2.owl#given_name)|1.00)|0"	PERSON2
best	mongeelkan	0	0.0	0.0	0.0	754.0	0.7025862068965517	0.815	0.7546296296296297	0.0	"DIFF(DIFF(DIFF(OR(mongeelkan(x.http://www.okkam.org/ontology_person1.owl#has_address,y.http://www.okkam.org/ontology_person2.owl#has_address)|0.90,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#age,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.60)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#age)|1.00)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#date_of_birth,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.60)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#age)|0.60)|0"	PERSON2
log	mongeelkan,jaccard	0	0.0	0.0	0.0	1276.0	0.46335078534031415	0.4425	0.45268542199488493	0.0	"DIFF(DIFF(DIFF(OR(DIFF(OR(OR(mongeelkan(x.http://www.okkam.org/ontology_person1.owl#has_address,y.http://www.okkam.org/ontology_person2.owl#has_address)|0.90,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#age,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.60)|0,jaccard(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#surname)|1.00)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#age)|1.00)|0,jaccard(x.http://www.okkam.org/ontology_person1.owl#surname,y.http://www.okkam.org/ontology_person2.owl#surname)|1.00)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#date_of_birth,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.60)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#age)|0.60)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#age)|1.00)|0"	PERSON2
log	mongeelkan,jarowinkler	0	0.0	0.0	0.0	1124.0	0.7362637362637363	0.67	0.7015706806282723	0.0	"DIFF(OR(jarowinkler(x.http://www.okkam.org/ontology_person1.owl#date_of_birth,y.http://www.okkam.org/ontology_person2.owl#date_of_birth)|0.83,jarowinkler(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.94)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#surname,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|1.00)|0"	PERSON2
log	mongeelkan,jaro	0	0.0	0.0	0.0	2084.0	0.6916890080428955	0.645	0.6675291073738681	0.0	"DIFF(DIFF(DIFF(DIFF(DIFF(DIFF(OR(jaro(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.80,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#has_address,y.http://www.okkam.org/ontology_person2.owl#has_address)|0.90)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#date_of_birth,y.http://www.okkam.org/ontology_person2.owl#age)|0.60)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#age)|1.00)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#surname,y.http://www.okkam.org/ontology_person2.owl#date_of_birth)|1.00)|0,jaro(x.http://www.okkam.org/ontology_person1.owl#age,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.70)|0,jaro(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#date_of_birth)|0.70)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#age)|0.60)|0"	PERSON2
log	mongeelkan,soundex	0	0.0	0.0	0.0	5379.0	0.001001001001001001	0.0025	0.0014295925661186562	2.0	"OR(soundex(x.http://www.okkam.org/ontology_person1.owl#has_address,y.http://www.okkam.org/ontology_person2.owl#given_name)|0.50,soundex(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#has_address)|0.50)|0"	PERSON2
log	mongeelkan,levenstein	0	0.0	0.0	0.0	1277.0	0.46335078534031415	0.4425	0.45268542199488493	0.0	"DIFF(DIFF(DIFF(OR(DIFF(OR(OR(mongeelkan(x.http://www.okkam.org/ontology_person1.owl#has_address,y.http://www.okkam.org/ontology_person2.owl#has_address)|0.90,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#age,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.60)|0,levenstein(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#surname)|1.00)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#age)|1.00)|0,levenstein(x.http://www.okkam.org/ontology_person1.owl#surname,y.http://www.okkam.org/ontology_person2.owl#surname)|1.00)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#date_of_birth,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.60)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#age)|0.60)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#age)|1.00)|0"	PERSON2
log	mongeelkan,ratcliffobershelp	0	0.0	0.0	0.0	1612.0	0.7197943444730077	0.7	0.7097591888466414	0.0	"DIFF(DIFF(DIFF(DIFF(DIFF(DIFF(OR(ratcliffobershelp(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|0.60,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.60)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#date_of_birth,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.60)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#age)|0.60)|0,ratcliffobershelp(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#date_of_birth)|0.60)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#surname,y.http://www.okkam.org/ontology_person2.owl#phone_numer)|1.00)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#date_of_birth)|0.60)|0,ratcliffobershelp(x.http://www.okkam.org/ontology_person1.owl#phone_numer,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.60)|0"	PERSON2
log	mongeelkan,trigrams	0	0.0	0.0	0.0	1987.0	0.46335078534031415	0.4425	0.45268542199488493	1.0	"DIFF(DIFF(DIFF(OR(DIFF(OR(OR(mongeelkan(x.http://www.okkam.org/ontology_person1.owl#has_address,y.http://www.okkam.org/ontology_person2.owl#has_address)|0.90,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#age,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.60)|0,trigrams(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#surname)|1.00)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#age)|1.00)|0,trigrams(x.http://www.okkam.org/ontology_person1.owl#surname,y.http://www.okkam.org/ontology_person2.owl#surname)|1.00)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#date_of_birth,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.60)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#age)|0.60)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#age)|1.00)|0"	PERSON2
log	mongeelkan,exactmatch	0	0.0	0.0	0.0	1423.0	0.7025862068965517	0.815	0.7546296296296297	0.0	"DIFF(DIFF(DIFF(OR(mongeelkan(x.http://www.okkam.org/ontology_person1.owl#has_address,y.http://www.okkam.org/ontology_person2.owl#has_address)|0.90,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#age,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.60)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#given_name,y.http://www.okkam.org/ontology_person2.owl#age)|1.00)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#date_of_birth,y.http://www.okkam.org/ontology_person2.owl#soc_sec_id)|0.60)|0,mongeelkan(x.http://www.okkam.org/ontology_person1.owl#soc_sec_id,y.http://www.okkam.org/ontology_person2.owl#age)|0.60)|0"	PERSON2
log	jaccard	0	0.0	0.0	0.0	74.0	0.96	0.8089887640449438	0.8780487804878049	2.0	"OR(jaccard(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60,jaccard(x.http://www.okkam.org/ontology_restaurant1.owl#phone_number,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|1.00)|0"	RESTAURANTS
log	jarowinkler	0	0.0	0.0	0.0	138.0	0.7870370370370371	0.9550561797752809	0.8629441624365483	1.0	"OR(jarowinkler(x.http://www.okkam.org/ontology_restaurant1.owl#phone_number,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.83,jarowinkler(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.83)|0"	RESTAURANTS
log	jaro	0	0.0	0.0	0.0	356.0	0.711864406779661	0.9438202247191011	0.8115942028985507	0.0	"DIFF(DIFF(OR(jaro(x.http://www.okkam.org/ontology_restaurant1.owl#phone_number,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.80,jaro(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.70)|0,jaro(x.http://www.okkam.org/ontology_restaurant1.owl#category,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.60)|0,jaro(x.http://www.okkam.org/ontology_restaurant1.owl#category,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.70)|0"	RESTAURANTS
log	soundex	0	0.0	0.0	0.0	644.0	0.5481481481481482	0.8314606741573034	0.6607142857142858	0.0	"DIFF(OR(soundex(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.75,soundex(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.75)|0,soundex(x.http://www.okkam.org/ontology_restaurant1.owl#category,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.75)|0"	RESTAURANTS
log	mongeelkan	0	0.0	0.0	0.0	139.0	0.7272727272727273	0.9887640449438202	0.8380952380952381	0.0	"DIFF(OR(OR(mongeelkan(x.http://www.okkam.org/ontology_restaurant1.owl#phone_number,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.60,mongeelkan(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0,mongeelkan(x.http://www.okkam.org/ontology_restaurant1.owl#has_address,y.http://www.okkam.org/ontology_restaurant2.owl#has_category)|0.80)|0,mongeelkan(x.http://www.okkam.org/ontology_restaurant1.owl#category,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0"	RESTAURANTS
log	levenstein	0	0.0	0.0	0.0	18.0	0.9710144927536232	0.7528089887640449	0.8481012658227848	1.0	"OR(levenstein(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|1.00,levenstein(x.http://www.okkam.org/ontology_restaurant1.owl#phone_number,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|1.00)|0"	RESTAURANTS
log	ratcliffobershelp	0	0.0	0.0	0.0	316.0	0.6744186046511628	0.9775280898876404	0.7981651376146789	0.0	"OR(AND(OR(ratcliffobershelp(x.http://www.okkam.org/ontology_restaurant1.owl#phone_number,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.60,ratcliffobershelp(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0,ratcliffobershelp(x.http://www.okkam.org/ontology_restaurant1.owl#has_address,y.http://www.okkam.org/ontology_restaurant2.owl#has_category)|0.80)|0,ratcliffobershelp(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0"	RESTAURANTS
log	trigrams	0	0.0	0.0	0.0	375.0	0.83	0.9325842696629213	0.8783068783068783	0.0	"OR(OR(trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#category,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#phone_number,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|1.00)|0"	RESTAURANTS
log	exactmatch	0	0.0	0.0	0.0	17.0	0.9710144927536232	0.7528089887640449	0.8481012658227848	0.0	"OR(exactmatch(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|1.00,exactmatch(x.http://www.okkam.org/ontology_restaurant1.owl#phone_number,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|1.00)|0"	RESTAURANTS
best	trigrams	0	0.0	0.0	0.0	375.0	0.83	0.9325842696629213	0.8783068783068783	0.0	"OR(OR(trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#category,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#phone_number,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|1.00)|0"	RESTAURANTS
log	trigrams,jaccard	0	0.0	0.0	0.0	409.0	0.83	0.9325842696629213	0.8783068783068783	0.0	"OR(OR(trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#category,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0,jaccard(x.http://www.okkam.org/ontology_restaurant1.owl#phone_number,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|1.00)|0"	RESTAURANTS
log	trigrams,jarowinkler	0	0.0	0.0	0.0	500.0	0.7798165137614679	0.9550561797752809	0.8585858585858587	0.0	"OR(OR(jarowinkler(x.http://www.okkam.org/ontology_restaurant1.owl#phone_number,y.http://www.okkam.org/ontology_restaurant2.owl#phone_number)|0.83,jarowinkler(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.83)|0,trigrams(x.http://www.okkam.org/ontology_restaurant1.owl#name,y.http://www.okkam.org/ontology_restaurant2.owl#name)|0.60)|0"	RESTAURANTS
