logtype	measures	testIndex	trainP	trainR	trainF	trainT	testP	testR	testF	testT	linkspec	dataset
log	jarowinkler,mongeelkan	4	0.38923395445134573	0.38018200202224467	0.3846547314578005	17982.0	0.851063829787234	0.37037037037037035	0.5161290322580645	2283.0	"OR(OR(mongeelkan(x.name,y.name)|0.80,jarowinkler(x.name,y.description)|0.83)|0,jarowinkler(x.description,y.name)|0.83)|0"	ABTBUY
log	jarowinkler,levenstein	4	0.25026343519494204	0.48028311425682507	0.3290613093176307	19974.0	0.7088607594936709	0.5185185185185185	0.5989304812834225	1567.0	"OR(OR(jarowinkler(x.name,y.name)|0.83,jarowinkler(x.name,y.description)|0.83)|0,jarowinkler(x.description,y.name)|0.83)|0"	ABTBUY
log	jarowinkler,ratcliffobershelp	4	0.3773784355179704	0.3609706774519717	0.36899224806201547	18393.0	0.7818181818181819	0.39814814814814814	0.5276073619631901	3135.0	"OR(OR(OR(ratcliffobershelp(x.name,y.name)|0.70,jarowinkler(x.description,y.name)|0.83)|0,ratcliffobershelp(x.description,y.description)|0.60)|0,jarowinkler(x.name,y.description)|0.83)|0"	ABTBUY
log	jarowinkler,trigrams	4	0.3932038834951456	0.4914054600606673	0.4368539325842697	19650.0	0.7543859649122807	0.39814814814814814	0.5212121212121213	5.0	"OR(OR(trigrams(x.name,y.name)|0.60,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	jarowinkler,exactmatch	4	0.25026343519494204	0.48028311425682507	0.3290613093176307	19042.0	0.7088607594936709	0.5185185185185185	0.5989304812834225	1567.0	"OR(OR(jarowinkler(x.name,y.name)|0.83,jarowinkler(x.name,y.description)|0.83)|0,jarowinkler(x.description,y.name)|0.83)|0"	ABTBUY
best	jarowinkler,jaro	4	0.25958099131323453	0.5136501516683518	0.3448744059742023	11361.0	0.7125	0.5277777777777778	0.6063829787234042	1669.0	"OR(OR(OR(jarowinkler(x.name,y.name)|0.83,jaro(x.name,y.name)|0.80)|0,jarowinkler(x.name,y.description)|0.83)|0,jarowinkler(x.description,y.name)|0.83)|0"	ABTBUY
log	jarowinkler,jaro,jaccard	4	0.27194860813704497	0.5136501516683518	0.3556177808890444	13144.0	0.717948717948718	0.5185185185185185	0.6021505376344085	2332.0	"OR(OR(OR(OR(OR(jarowinkler(x.name,y.name)|0.83,jaccard(x.name,y.name)|0.60)|0,jaccard(x.name,y.description)|0.60)|0,jaro(x.name,y.name)|0.80)|0,jarowinkler(x.description,y.name)|0.83)|0,jarowinkler(x.description,y.description)|0.83)|0"	ABTBUY
log	jarowinkler,jaro,soundex	4	0.25958099131323453	0.5136501516683518	0.3448744059742023	22220.0	0.7125	0.5277777777777778	0.6063829787234042	1669.0	"OR(OR(OR(jarowinkler(x.name,y.name)|0.83,jaro(x.name,y.name)|0.80)|0,jarowinkler(x.name,y.description)|0.83)|0,jarowinkler(x.description,y.name)|0.83)|0"	ABTBUY
log	jarowinkler,jaro,mongeelkan	4	0.39296187683284456	0.4064711830131446	0.39960238568588474	12867.0	0.82	0.37962962962962965	0.5189873417721519	1159.0	"OR(OR(mongeelkan(x.name,y.name)|0.80,jaro(x.name,y.name)|0.80)|0,jarowinkler(x.name,y.description)|0.83)|0"	ABTBUY
log	jarowinkler,jaro,levenstein	4	0.25958099131323453	0.5136501516683518	0.3448744059742023	13656.0	0.7125	0.5277777777777778	0.6063829787234042	1669.0	"OR(OR(OR(jarowinkler(x.name,y.name)|0.83,jaro(x.name,y.name)|0.80)|0,jarowinkler(x.name,y.description)|0.83)|0,jarowinkler(x.description,y.name)|0.83)|0"	ABTBUY
log	jarowinkler,jaro,ratcliffobershelp	4	0.4211764705882353	0.3619817997977755	0.38934203371397497	12420.0	0.76	0.35185185185185186	0.4810126582278481	2063.0	"OR(OR(OR(ratcliffobershelp(x.name,y.name)|0.70,jaro(x.name,y.name)|0.80)|0,jarowinkler(x.description,y.name)|0.83)|0,ratcliffobershelp(x.description,y.description)|0.60)|0"	ABTBUY
log	jarowinkler,jaro,trigrams	4	0.38490853658536583	0.5106167846309403	0.4389395914819643	12742.0	0.7580645161290323	0.4351851851851852	0.5529411764705883	111.0	"OR(OR(OR(trigrams(x.name,y.name)|0.60,trigrams(x.name,y.description)|0.60)|0,jaro(x.name,y.name)|0.80)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	jarowinkler,jaro,exactmatch	4	0.25958099131323453	0.5136501516683518	0.3448744059742023	13318.0	0.7125	0.5277777777777778	0.6063829787234042	1669.0	"OR(OR(OR(jarowinkler(x.name,y.name)|0.83,jaro(x.name,y.name)|0.80)|0,jarowinkler(x.name,y.description)|0.83)|0,jarowinkler(x.description,y.name)|0.83)|0"	ABTBUY
log	jaccard	5	0.7380073800738007	0.20242914979757085	0.3177124702144559	18238.0	1.0	0.1743119266055046	0.296875	2.0	"OR(jaccard(x.name,y.name)|0.60,jaccard(x.name,y.description)|0.60)|0"	ABTBUY
log	jarowinkler	5	0.2474747474747475	0.4959514170040486	0.33018867924528306	19906.0	0.7457627118644068	0.4036697247706422	0.5238095238095238	4606.0	"OR(OR(OR(jarowinkler(x.name,y.name)|0.83,jarowinkler(x.name,y.description)|0.83)|0,jarowinkler(x.description,y.name)|0.83)|0,jarowinkler(x.description,y.description)|0.83)|0"	ABTBUY
log	jaro	5	0.335832083958021	0.22672064777327935	0.27069486404833837	3456.0	0.8333333333333334	0.1834862385321101	0.30075187969924816	162.0	"OR(jaro(x.name,y.name)|0.80,jaro(x.name,y.description)|0.70)|0"	ABTBUY
log	soundex	5	0.10570381998953428	0.20445344129554655	0.13935839944808556	45578.0	0.53125	0.1559633027522936	0.2411347517730497	4.0	"AND(OR(AND(soundex(x.description,y.name)|1.00,soundex(x.price,y.description)|0.25)|0,soundex(x.description,y.description)|1.00)|0,soundex(x.description,y.name)|1.00)|0"	ABTBUY
log	mongeelkan	5	0.44157608695652173	0.32894736842105265	0.37703016241299303	20885.0	0.9166666666666666	0.30275229357798167	0.4551724137931034	538.0	"mongeelkan(x.name,y.name)|0.80"	ABTBUY
log	levenstein	5	1.0	0.010121457489878543	0.020040080160320644	17791.0	0.0	0.0	0.0	3.0	"levenstein(x.name,y.name)|1.00"	ABTBUY
log	ratcliffobershelp	5	0.41721854304635764	0.3188259109311741	0.3614457831325301	19163.0	0.8378378378378378	0.28440366972477066	0.4246575342465754	2388.0	"OR(OR(ratcliffobershelp(x.name,y.name)|0.70,ratcliffobershelp(x.description,y.name)|0.60)|0,ratcliffobershelp(x.description,y.description)|0.60)|0"	ABTBUY
log	trigrams	5	0.3796664019062748	0.48380566801619435	0.4254561637739208	19914.0	0.9107142857142857	0.46788990825688076	0.6181818181818183	5.0	"OR(OR(trigrams(x.name,y.name)|0.60,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	exactmatch	5	1.0	0.010121457489878543	0.020040080160320644	17973.0	0.0	0.0	0.0	0.0	"exactmatch(x.name,y.name)|1.00"	ABTBUY
best	trigrams	5	0.3796664019062748	0.48380566801619435	0.4254561637739208	19914.0	0.9107142857142857	0.46788990825688076	0.6181818181818183	5.0	"OR(OR(trigrams(x.name,y.name)|0.60,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,jaccard	5	0.392887383573243	0.46963562753036436	0.4278469340710005	18274.0	0.9074074074074074	0.44954128440366975	0.6012269938650308	5.0	"OR(OR(trigrams(x.name,y.name)|0.60,jaccard(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,jarowinkler	5	0.37791601866251945	0.49190283400809715	0.4274406332453826	17969.0	0.9090909090909091	0.45871559633027525	0.6097560975609756	1116.0	"OR(OR(trigrams(x.name,y.name)|0.60,trigrams(x.name,y.description)|0.60)|0,jarowinkler(x.description,y.name)|0.83)|0"	ABTBUY
log	trigrams,jaro	5	0.37471952131638	0.507085020242915	0.43096774193548393	10649.0	0.8947368421052632	0.46788990825688076	0.6144578313253013	112.0	"OR(OR(OR(trigrams(x.name,y.name)|0.60,jaro(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,soundex	5	0.3796664019062748	0.48380566801619435	0.4254561637739208	31587.0	0.9107142857142857	0.46788990825688076	0.6181818181818183	5.0	"OR(OR(trigrams(x.name,y.name)|0.60,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan	5	0.35962566844919786	0.5445344129554656	0.4331723027375201	19849.0	0.890625	0.5229357798165137	0.6589595375722542	543.0	"OR(OR(OR(trigrams(x.name,y.name)|0.60,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,levenstein	5	0.3796664019062748	0.48380566801619435	0.4254561637739208	18177.0	0.9107142857142857	0.46788990825688076	0.6181818181818183	5.0	"OR(OR(trigrams(x.name,y.name)|0.60,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,ratcliffobershelp	5	0.3744650499286733	0.5313765182186235	0.4393305439330544	18432.0	0.859375	0.5045871559633027	0.6358381502890174	1713.0	"OR(OR(OR(trigrams(x.name,y.name)|0.60,ratcliffobershelp(x.name,y.name)|0.70)|0,trigrams(x.name,y.description)|0.60)|0,ratcliffobershelp(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,exactmatch	5	0.3796664019062748	0.48380566801619435	0.4254561637739208	18464.0	0.9107142857142857	0.46788990825688076	0.6181818181818183	5.0	"OR(OR(trigrams(x.name,y.name)|0.60,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
best	trigrams,mongeelkan	5	0.35962566844919786	0.5445344129554656	0.4331723027375201	19849.0	0.890625	0.5229357798165137	0.6589595375722542	543.0	"OR(OR(OR(trigrams(x.name,y.name)|0.60,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,jaccard	5	0.36771929824561406	0.5303643724696356	0.4343141317861583	18204.0	0.8870967741935484	0.5045871559633027	0.6432748538011696	556.0	"OR(OR(OR(trigrams(x.name,y.name)|0.60,mongeelkan(x.name,y.name)|0.80)|0,jaccard(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,jarowinkler	5	0.35962566844919786	0.5445344129554656	0.4331723027375201	18305.0	0.890625	0.5229357798165137	0.6589595375722542	543.0	"OR(OR(OR(trigrams(x.name,y.name)|0.60,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,jaro	5	0.36114732724902215	0.5607287449392713	0.4393338620142744	12830.0	0.890625	0.5229357798165137	0.6589595375722542	1098.0	"OR(OR(OR(OR(trigrams(x.name,y.name)|0.60,mongeelkan(x.name,y.name)|0.80)|0,jaro(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,soundex	5	0.35962566844919786	0.5445344129554656	0.4331723027375201	26929.0	0.890625	0.5229357798165137	0.6589595375722542	543.0	"OR(OR(OR(trigrams(x.name,y.name)|0.60,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,levenstein	5	0.35962566844919786	0.5445344129554656	0.4331723027375201	18296.0	0.890625	0.5229357798165137	0.6589595375722542	543.0	"OR(OR(OR(trigrams(x.name,y.name)|0.60,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,ratcliffobershelp	5	0.35811648079306074	0.5850202429149798	0.44427363566487316	18535.0	0.8591549295774648	0.5596330275229358	0.6777777777777778	3156.0	"OR(OR(OR(OR(trigrams(x.name,y.name)|0.60,ratcliffobershelp(x.name,y.name)|0.70)|0,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,ratcliffobershelp(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,exactmatch	5	0.35962566844919786	0.5445344129554656	0.4331723027375201	18380.0	0.890625	0.5229357798165137	0.6589595375722542	543.0	"OR(OR(OR(trigrams(x.name,y.name)|0.60,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
best	trigrams,mongeelkan,ratcliffobershelp	5	0.35811648079306074	0.5850202429149798	0.44427363566487316	18535.0	0.8591549295774648	0.5596330275229358	0.6777777777777778	3156.0	"OR(OR(OR(OR(trigrams(x.name,y.name)|0.60,ratcliffobershelp(x.name,y.name)|0.70)|0,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,ratcliffobershelp(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,ratcliffobershelp,jaccard	5	0.3650485436893204	0.5708502024291497	0.4453217528622187	18571.0	0.855072463768116	0.5412844036697247	0.6629213483146068	1553.0	"OR(OR(OR(OR(trigrams(x.name,y.name)|0.60,ratcliffobershelp(x.name,y.name)|0.70)|0,mongeelkan(x.name,y.name)|0.80)|0,jaccard(x.name,y.description)|0.60)|0,ratcliffobershelp(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,ratcliffobershelp,jarowinkler	5	0.35811648079306074	0.5850202429149798	0.44427363566487316	18430.0	0.8591549295774648	0.5596330275229358	0.6777777777777778	3156.0	"OR(OR(OR(OR(trigrams(x.name,y.name)|0.60,ratcliffobershelp(x.name,y.name)|0.70)|0,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,ratcliffobershelp(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,ratcliffobershelp,jaro	5	0.35990190067443284	0.5941295546558705	0.4482626956853761	14611.0	0.8591549295774648	0.5596330275229358	0.6777777777777778	2830.0	"OR(OR(OR(OR(OR(trigrams(x.name,y.name)|0.60,ratcliffobershelp(x.name,y.name)|0.70)|0,mongeelkan(x.name,y.name)|0.80)|0,jaro(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,ratcliffobershelp(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,ratcliffobershelp,soundex	5	0.35811648079306074	0.5850202429149798	0.44427363566487316	25178.0	0.8591549295774648	0.5596330275229358	0.6777777777777778	3156.0	"OR(OR(OR(OR(trigrams(x.name,y.name)|0.60,ratcliffobershelp(x.name,y.name)|0.70)|0,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,ratcliffobershelp(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,ratcliffobershelp,levenstein	5	0.35811648079306074	0.5850202429149798	0.44427363566487316	18473.0	0.8591549295774648	0.5596330275229358	0.6777777777777778	3156.0	"OR(OR(OR(OR(trigrams(x.name,y.name)|0.60,ratcliffobershelp(x.name,y.name)|0.70)|0,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,ratcliffobershelp(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,ratcliffobershelp,exactmatch	5	0.35811648079306074	0.5850202429149798	0.44427363566487316	18583.0	0.8591549295774648	0.5596330275229358	0.6777777777777778	3156.0	"OR(OR(OR(OR(trigrams(x.name,y.name)|0.60,ratcliffobershelp(x.name,y.name)|0.70)|0,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,ratcliffobershelp(x.description,y.name)|0.60)|0"	ABTBUY
log	jaccard	6	0.7751937984496124	0.2028397565922921	0.32154340836012857	18005.0	0.95	0.17117117117117117	0.29007633587786263	2.0	"OR(jaccard(x.name,y.name)|0.60,jaccard(x.name,y.description)|0.60)|0"	ABTBUY
log	jarowinkler	6	0.2547568710359408	0.48884381338742394	0.33495482974287705	20293.0	0.6582278481012658	0.46846846846846846	0.5473684210526315	2076.0	"OR(OR(OR(jarowinkler(x.name,y.name)|0.83,jarowinkler(x.name,y.description)|0.83)|0,jarowinkler(x.description,y.name)|0.83)|0,jarowinkler(x.description,y.description)|0.83)|0"	ABTBUY
log	jaro	6	0.16806461634047842	0.5486815415821501	0.25731272294887036	6136.0	0.5272727272727272	0.5225225225225225	0.5248868778280542	114.0	"jaro(x.name,y.name)|0.70"	ABTBUY
log	soundex	6	0.08055101564324071	0.34989858012170383	0.13095464034921236	37947.0	0.375	0.2702702702702703	0.31413612565445026	2.0	"OR(soundex(x.description,y.name)|1.00,soundex(x.description,y.description)|1.00)|0"	ABTBUY
log	mongeelkan	6	0.43783068783068785	0.3356997971602434	0.38002296211251435	20195.0	0.84375	0.24324324324324326	0.37762237762237766	582.0	"mongeelkan(x.name,y.name)|0.80"	ABTBUY
log	levenstein	6	1.0	0.008113590263691683	0.016096579476861165	19000.0	1.0	0.018018018018018018	0.035398230088495575	3.0	"levenstein(x.name,y.name)|1.00"	ABTBUY
log	ratcliffobershelp	6	0.43243243243243246	0.32454361054766734	0.37079953650057934	19152.0	0.7878787878787878	0.23423423423423423	0.36111111111111105	2198.0	"OR(OR(ratcliffobershelp(x.name,y.name)|0.70,ratcliffobershelp(x.description,y.name)|0.60)|0,ratcliffobershelp(x.description,y.description)|0.60)|0"	ABTBUY
log	trigrams	6	0.4019933554817276	0.4908722109533469	0.4420091324200914	19714.0	0.8490566037735849	0.40540540540540543	0.548780487804878	5.0	"OR(OR(trigrams(x.name,y.name)|0.60,trigrams(x.description,y.name)|0.60)|0,trigrams(x.name,y.description)|0.60)|0"	ABTBUY
log	exactmatch	6	1.0	0.008113590263691683	0.016096579476861165	18070.0	1.0	0.018018018018018018	0.035398230088495575	1.0	"exactmatch(x.name,y.name)|1.00"	ABTBUY
best	trigrams	6	0.4019933554817276	0.4908722109533469	0.4420091324200914	19714.0	0.8490566037735849	0.40540540540540543	0.548780487804878	5.0	"OR(OR(trigrams(x.name,y.name)|0.60,trigrams(x.description,y.name)|0.60)|0,trigrams(x.name,y.description)|0.60)|0"	ABTBUY
log	trigrams,jaccard	6	0.41889483065953653	0.4766734279918864	0.4459203036053131	17659.0	0.8431372549019608	0.38738738738738737	0.5308641975308642	5.0	"OR(OR(trigrams(x.name,y.name)|0.60,jaccard(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,jarowinkler	6	0.39773645917542444	0.49898580121703856	0.4426450742240216	18058.0	0.8518518518518519	0.4144144144144144	0.5575757575757575	1199.0	"OR(OR(OR(trigrams(x.name,y.name)|0.60,jarowinkler(x.description,y.name)|0.83)|0,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,jaro	6	0.4019933554817276	0.4908722109533469	0.4420091324200914	10329.0	0.8490566037735849	0.40540540540540543	0.548780487804878	5.0	"OR(OR(trigrams(x.name,y.name)|0.60,trigrams(x.description,y.name)|0.60)|0,trigrams(x.name,y.description)|0.60)|0"	ABTBUY
log	trigrams,soundex	6	0.4019933554817276	0.4908722109533469	0.4420091324200914	26188.0	0.8490566037735849	0.40540540540540543	0.548780487804878	5.0	"OR(OR(trigrams(x.name,y.name)|0.60,trigrams(x.description,y.name)|0.60)|0,trigrams(x.name,y.description)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan	6	0.37595552466990967	0.5486815415821501	0.44618556701030926	18790.0	0.8709677419354839	0.4864864864864865	0.6242774566473989	631.0	"OR(OR(OR(trigrams(x.name,y.name)|0.60,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,levenstein	6	0.4019933554817276	0.4908722109533469	0.4420091324200914	18594.0	0.8490566037735849	0.40540540540540543	0.548780487804878	5.0	"OR(OR(trigrams(x.name,y.name)|0.60,trigrams(x.description,y.name)|0.60)|0,trigrams(x.name,y.description)|0.60)|0"	ABTBUY
log	trigrams,ratcliffobershelp	6	0.3923585598824394	0.5415821501014199	0.45504899872177246	19086.0	0.8421052631578947	0.43243243243243246	0.5714285714285715	2426.0	"OR(OR(OR(OR(OR(trigrams(x.name,y.name)|0.60,ratcliffobershelp(x.name,y.name)|0.70)|0,trigrams(x.name,y.description)|0.60)|0,ratcliffobershelp(x.description,y.name)|0.60)|0,trigrams(x.description,y.name)|0.60)|0,ratcliffobershelp(x.description,y.description)|0.60)|0"	ABTBUY
log	trigrams,exactmatch	6	0.4019933554817276	0.4908722109533469	0.4420091324200914	18901.0	0.8490566037735849	0.40540540540540543	0.548780487804878	5.0	"OR(OR(trigrams(x.name,y.name)|0.60,trigrams(x.description,y.name)|0.60)|0,trigrams(x.name,y.description)|0.60)|0"	ABTBUY
best	trigrams,mongeelkan	6	0.37595552466990967	0.5486815415821501	0.44618556701030926	18790.0	0.8709677419354839	0.4864864864864865	0.6242774566473989	631.0	"OR(OR(OR(trigrams(x.name,y.name)|0.60,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,jaccard	6	0.3860805860805861	0.5344827586206896	0.44831986388770734	18966.0	0.8666666666666667	0.46846846846846846	0.6081871345029239	585.0	"OR(OR(OR(trigrams(x.name,y.name)|0.60,jaccard(x.name,y.description)|0.60)|0,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,jarowinkler	6	0.37595552466990967	0.5486815415821501	0.44618556701030926	19079.0	0.8709677419354839	0.4864864864864865	0.6242774566473989	631.0	"OR(OR(OR(trigrams(x.name,y.name)|0.60,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,jaro	6	0.37595552466990967	0.5486815415821501	0.44618556701030926	13998.0	0.8709677419354839	0.4864864864864865	0.6242774566473989	631.0	"OR(OR(OR(trigrams(x.name,y.name)|0.60,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,soundex	6	0.37595552466990967	0.5486815415821501	0.44618556701030926	23561.0	0.8709677419354839	0.4864864864864865	0.6242774566473989	631.0	"OR(OR(OR(trigrams(x.name,y.name)|0.60,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,levenstein	6	0.37595552466990967	0.5486815415821501	0.44618556701030926	19553.0	0.8709677419354839	0.4864864864864865	0.6242774566473989	631.0	"OR(OR(OR(trigrams(x.name,y.name)|0.60,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,ratcliffobershelp	6	0.37244897959183676	0.592292089249493	0.4573218480814409	19333.0	0.8615384615384616	0.5045045045045045	0.6363636363636364	4942.0	"OR(OR(OR(OR(OR(trigrams(x.name,y.name)|0.60,ratcliffobershelp(x.name,y.name)|0.70)|0,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,ratcliffobershelp(x.description,y.name)|0.60)|0,ratcliffobershelp(x.description,y.description)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,exactmatch	6	0.37595552466990967	0.5486815415821501	0.44618556701030926	19166.0	0.8709677419354839	0.4864864864864865	0.6242774566473989	631.0	"OR(OR(OR(trigrams(x.name,y.name)|0.60,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,trigrams(x.description,y.name)|0.60)|0"	ABTBUY
best	trigrams,mongeelkan,ratcliffobershelp	6	0.37244897959183676	0.592292089249493	0.4573218480814409	19333.0	0.8615384615384616	0.5045045045045045	0.6363636363636364	4942.0	"OR(OR(OR(OR(OR(trigrams(x.name,y.name)|0.60,ratcliffobershelp(x.name,y.name)|0.70)|0,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,ratcliffobershelp(x.description,y.name)|0.60)|0,ratcliffobershelp(x.description,y.description)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,ratcliffobershelp,jaccard	6	0.38136729222520105	0.577079107505071	0.45924132364810333	19930.0	0.8571428571428571	0.4864864864864865	0.6206896551724138	2486.0	"OR(OR(OR(OR(trigrams(x.name,y.name)|0.60,ratcliffobershelp(x.name,y.name)|0.70)|0,jaccard(x.name,y.description)|0.60)|0,mongeelkan(x.name,y.name)|0.80)|0,ratcliffobershelp(x.description,y.name)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,ratcliffobershelp,jarowinkler	6	0.37244897959183676	0.592292089249493	0.4573218480814409	20453.0	0.8615384615384616	0.5045045045045045	0.6363636363636364	4942.0	"OR(OR(OR(OR(OR(trigrams(x.name,y.name)|0.60,ratcliffobershelp(x.name,y.name)|0.70)|0,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,ratcliffobershelp(x.description,y.name)|0.60)|0,ratcliffobershelp(x.description,y.description)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,ratcliffobershelp,jaro	6	0.37244897959183676	0.592292089249493	0.4573218480814409	15602.0	0.8615384615384616	0.5045045045045045	0.6363636363636364	4942.0	"OR(OR(OR(OR(OR(trigrams(x.name,y.name)|0.60,ratcliffobershelp(x.name,y.name)|0.70)|0,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,ratcliffobershelp(x.description,y.name)|0.60)|0,ratcliffobershelp(x.description,y.description)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,ratcliffobershelp,soundex	6	0.37244897959183676	0.592292089249493	0.4573218480814409	23958.0	0.8615384615384616	0.5045045045045045	0.6363636363636364	4942.0	"OR(OR(OR(OR(OR(trigrams(x.name,y.name)|0.60,ratcliffobershelp(x.name,y.name)|0.70)|0,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,ratcliffobershelp(x.description,y.name)|0.60)|0,ratcliffobershelp(x.description,y.description)|0.60)|0"	ABTBUY
log	trigrams,mongeelkan,ratcliffobershelp,levenstein	6	0.37244897959183676	0.592292089249493	0.4573218480814409	19805.0	0.8615384615384616	0.5045045045045045	0.6363636363636364	4942.0	"OR(OR(OR(OR(OR(trigrams(x.name,y.name)|0.60,ratcliffobershelp(x.name,y.name)|0.70)|0,mongeelkan(x.name,y.name)|0.80)|0,trigrams(x.name,y.description)|0.60)|0,ratcliffobershelp(x.description,y.name)|0.60)|0,ratcliffobershelp(x.description,y.description)|0.60)|0"	ABTBUY
